t,x,y,u,v,theta
0.617348,4.77,2.04966,7.7266,0.292017,0.687775
0.618642,4.78,2.05003,7.7266,0.279321,0.687775
0.619936,4.79,2.05038,7.7266,0.266624,0.687775
0.62123,4.8,2.05072,7.7266,0.253928,0.687775
0.622525,4.81,2.05104,7.7266,0.241232,0.687775
0.623819,4.82,2.05134,7.7266,0.228535,0.687775
0.625113,4.83,2.05163,7.7266,0.215839,0.687775
0.626407,4.84,2.0519,7.7266,0.203142,0.687775
0.627702,4.85,2.05216,7.7266,0.190446,0.687775
0.628996,4.86,2.0524,7.7266,0.17775,0.687775
0.63029,4.87,2.05262,7.7266,0.165053,0.687775
0.631584,4.88,2.05282,7.7266,0.152357,0.687775
0.632878,4.89,2.05301,7.7266,0.13966,0.687775
0.634173,4.9,2.05319,7.7266,0.126964,0.687775
0.635467,4.91,2.05334,7.7266,0.114268,0.687775
0.636761,4.92,2.05348,7.7266,0.101571,0.687775
0.638055,4.93,2.0536,7.7266,0.0888748,0.687775
0.63935,4.94,2.05371,7.7266,0.0761784,0.687775
0.640644,4.95,2.0538,7.7266,0.063482,0.687775
0.641938,4.96,2.05388,7.7266,0.0507856,0.687775
0.643232,4.97,2.05393,7.7266,0.0380892,0.687775
0.644526,4.98,2.05397,7.7266,0.0253928,0.687775
0.645821,4.99,2.054,7.7266,0.0126964,0.687775
0.647115,5,2.05401,7.7266,-5.71895e-13,0.687775
0.648409,5.01,2.054,7.7266,-0.0126964,0.687775
0.649703,5.02,2.05397,7.7266,-0.0253928,0.687775
0.650998,5.03,2.05393,7.7266,-0.0380892,0.687775
0.652292,5.04,2.05388,7.7266,-0.0507856,0.687775
0.653586,5.05,2.0538,7.7266,-0.063482,0.687775
0.65488,5.06,2.05371,7.7266,-0.0761784,0.687775
0.656175,5.07,2.0536,7.7266,-0.0888748,0.687775
0.657469,5.08,2.05348,7.7266,-0.101571,0.687775
0.658763,5.09,2.05334,7.7266,-0.114268,0.687775
0.660057,5.1,2.05319,7.7266,-0.126964,0.687775
0.661351,5.11,2.05301,7.7266,-0.13966,0.687775
0.662646,5.12,2.05282,7.7266,-0.152357,0.687775
0.66394,5.13,2.05262,7.7266,-0.165053,0.687775
0.665234,5.14,2.0524,7.7266,-0.17775,0.687775
0.666528,5.15,2.05216,7.7266,-0.190446,0.687775
0.667823,5.16,2.0519,7.7266,-0.203142,0.687775
0.669117,5.17,2.05163,7.7266,-0.215839,0.687775
0.670411,5.18,2.05134,7.7266,-0.228535,0.687775
0.671705,5.19,2.05104,7.7266,-0.241232,0.687775
0.673,5.2,2.05072,7.7266,-0.253928,0.687775
0.674294,5.21,2.05038,7.7266,-0.266624,0.687775
0.675588,5.22,2.05003,7.7266,-0.279321,0.687775
0.676882,5.23,2.04966,7.7266,-0.292017,0.687775
0.678176,5.24,2.04927,7.7266,-0.304713,0.687775
0.679471,5.25,2.04887,7.7266,-0.31741,0.687775
0.680765,5.26,2.04845,7.7266,-0.330106,0.687775
0.682059,5.27,2.04802,7.7266,-0.342803,0.687775
0.683353,5.28,2.04757,7.7266,-0.355499,0.687775
0.684648,5.29,2.0471,7.7266,-0.368195,0.687775
0.685942,5.3,2.04661,7.7266,-0.380892,0.687775
0.687236,5.31,2.04611,7.7266,-0.393588,0.687775
0.68853,5.32,2.04559,7.7266,-0.406285,0.687775
0.689825,5.33,2.04506,7.7266,-0.418981,0.687775
0.691119,5.34,2.04451,7.7266,-0.431677,0.687775
0.692413,5.35,2.04394,7.7266,-0.444374,0.687775
0.693707,5.36,2.04336,7.7266,-0.45707,0.687775
0.695001,5.37,2.04276,7.7266,-0.469767,0.687775
0.696296,5.38,2.04214,7.7266,-0.482463,0.687775
0.69759,5.39,2.04151,7.7266,-0.495159,0.687775
0.698884,5.4,2.04086,7.7266,-0.507856,0.687775
0.700178,5.41,2.0402,7.7266,-0.520552,0.687775
0.701473,5.42,2.03951,7.7266,-0.533249,0.687775
0.702767,5.43,2.03882,7.7266,-0.545945,0.687775
0.704061,5.44,2.0381,7.7266,-0.558641,0.687775
0.705355,5.45,2.03737,7.7266,-0.571338,0.687775
0.70665,5.46,2.03662,7.7266,-0.584034,0.687775
0.707944,5.47,2.03586,7.7266,-0.596731,0.687775
0.709238,5.48,2.03508,7.7266,-0.609427,0.687775
0.710532,5.49,2.03428,7.7266,-0.622123,0.687775
0.711826,5.5,2.03347,7.7266,-0.63482,0.687775
0.713121,5.51,2.03264,7.7266,-0.647516,0.687775
0.714415,5.52,2.03179,7.7266,-0.660213,0.687775
0.715709,5.53,2.03093,7.7266,-0.672909,0.687775
0.717003,5.54,2.03005,7.7266,-0.685605,0.687775
0.718298,5.55,2.02915,7.7266,-0.698302,0.687775
0.719592,5.56,2.02824,7.7266,-0.710998,0.687775
0.720886,5.57,2.02731,7.7266,-0.723695,0.687775
0.72218,5.58,2.02637,7.7266,-0.736391,0.687775
0.723475,5.59,2.02541,7.7266,-0.749087,0.687775
0.724769,5.6,2.02443,7.7266,-0.761784,0.687775
0.726063,5.61,2.02343,7.7266,-0.77448,0.687775
0.727357,5.62,2.02242,7.7266,-0.787177,0.687775
0.728651,5.63,2.0214,7.7266,-0.799873,0.687775
0.729946,5.64,2.02035,7.7266,-0.812569,0.687775
0.73124,5.65,2.01929,7.7266,-0.825266,0.687775
0.732534,5.66,2.01822,7.7266,-0.837962,0.687775
0.733828,5.67,2.01713,7.7266,-0.850658,0.687775
0.735123,5.68,2.01602,7.7266,-0.863355,0.687775
0.736417,5.69,2.01489,7.7266,-0.876051,0.687775
0.737711,5.7,2.01375,7.7266,-0.888748,0.687775
0.739005,5.71,2.01259,7.7266,-0.901444,0.687775
0.7403,5.72,2.01141,7.7266,-0.91414,0.687775
0.741594,5.73,2.01022,7.7266,-0.926837,0.687775
0.742888,5.74,2.00902,7.7266,-0.939533,0.687775
0.744182,5.75,2.00779,7.7266,-0.95223,0.687775
0.745476,5.76,2.00655,7.7266,-0.964926,0.687775
0.746771,5.77,2.00529,7.7266,-0.977622,0.687775
0.748065,5.78,2.00402,7.7266,-0.990319,0.687775
0.749359,5.79,2.00273,7.7266,-1.00302,0.687775
0.750653,5.8,2.00142,7.7266,-1.01571,0.687775
0.751948,5.81,2.0001,7.7266,-1.02841,0.687775
0.753242,5.82,1.99876,7.7266,-1.0411,0.687775
0.754536,5.83,1.99741,7.7266,-1.0538,0.687775
0.75583,5.84,1.99603,7.7266,-1.0665,0.687775
0.757124,5.85,1.99465,7.7266,-1.07919,0.687775
0.758419,5.86,1.99324,7.7266,-1.09189,0.687775
0.759713,5.87,1.99182,7.7266,-1.10459,0.687775
0.761007,5.88,1.99038,7.7266,-1.11728,0.687775
0.762301,5.89,1.98893,7.7266,-1.12998,0.687775
0.763596,5.9,1.98746,7.7266,-1.14268,0.687775
0.76489,5.91,1.98597,7.7266,-1.15537,0.687775
0.766184,5.92,1.98447,7.7266,-1.16807,0.687775
0.767478,5.93,1.98295,7.7266,-1.18076,0.687775
0.768773,5.94,1.98141,7.7266,-1.19346,0.687775
0.770067,5.95,1.97986,7.7266,-1.20616,0.687775
0.771361,5.96,1.97829,7.7266,-1.21885,0.687775
0.772655,5.97,1.9767,7.7266,-1.23155,0.687775
0.773949,5.98,1.9751,7.7266,-1.24425,0.687775
0.775244,5.99,1.97348,7.7266,-1.25694,0.687775
0.776538,6,1.97185,7.7266,-1.26964,0.687775
0.777832,6.01,1.9702,7.7266,-1.28234,0.687775
0.779126,6.02,1.96853,7.7266,-1.29503,0.687775
0.780421,6.03,1.96684,7.7266,-1.30773,0.687775
0.781715,6.04,1.96514,7.7266,-1.32043,0.687775
0.783009,6.05,1.96343,7.7266,-1.33312,0.687775
0.784303,6.06,1.96169,7.7266,-1.34582,0.687775
0.785598,6.07,1.95994,7.7266,-1.35851,0.687775
0.786892,6.08,1.95818,7.7266,-1.37121,0.687775
0.788186,6.09,1.95639,7.7266,-1.38391,0.687775
0.78948,6.1,1.95459,7.7266,-1.3966,0.687775
0.790774,6.11,1.95278,7.7266,-1.4093,0.687775
0.792069,6.12,1.95094,7.7266,-1.422,0.687775
0.793363,6.13,1.9491,7.7266,-1.43469,0.687775
0.794657,6.14,1.94723,7.7266,-1.44739,0.687775
0.795951,6.15,1.94535,7.7266,-1.46009,0.687775
0.797246,6.16,1.94345,7.7266,-1.47278,0.687775
0.79854,6.17,1.94154,7.7266,-1.48548,0.687775
0.799834,6.18,1.93961,7.7266,-1.49817,0.687775
0.801128,6.19,1.93766,7.7266,-1.51087,0.687775
0.802423,6.2,1.9357,7.7266,-1.52357,0.687775
0.803717,6.21,1.93372,7.7266,-1.53626,0.687775
0.805011,6.22,1.93172,7.7266,-1.54896,0.687775
0.806305,6.23,1.92971,7.7266,-1.56166,0.687775
0.807599,6.24,1.92768,7.7266,-1.57435,0.687775
0.808894,6.25,1.92563,7.7266,-1.58705,0.687775
0.810188,6.26,1.92357,7.7266,-1.59975,0.687775
0.811482,6.27,1.92149,7.7266,-1.61244,0.687775
0.812776,6.28,1.9194,7.7266,-1.62514,0.687775
0.814071,6.29,1.91728,7.7266,-1.63783,0.687775
0.815365,6.3,1.91516,7.7266,-1.65053,0.687775
0.816659,6.31,1.91301,7.7266,-1.66323,0.687775
0.817953,6.32,1.91085,7.7266,-1.67592,0.687775
0.819248,6.33,1.90867,7.7266,-1.68862,0.687775
0.820542,6.34,1.90648,7.7266,-1.70132,0.687775
0.821836,6.35,1.90427,7.7266,-1.71401,0.687775
0.82313,6.36,1.90204,7.7266,-1.72671,0.687775
0.824424,6.37,1.8998,7.7266,-1.73941,0.687775
0.825719,6.38,1.89754,7.7266,-1.7521,0.687775
0.827013,6.39,1.89526,7.7266,-1.7648,0.687775
0.828307,6.4,1.89297,7.7266,-1.7775,0.687775
0.829601,6.41,1.89066,7.7266,-1.79019,0.687775
0.830896,6.42,1.88834,7.7266,-1.80289,0.687775
0.83219,6.43,1.886,7.7266,-1.81558,0.687775
0.833484,6.44,1.88364,7.7266,-1.82828,0.687775
0.834778,6.45,1.88126,7.7266,-1.84098,0.687775
0.836073,6.46,1.87887,7.7266,-1.85367,0.687775
0.837367,6.47,1.87647,7.7266,-1.86637,0.687775
0.838661,6.48,1.87404,7.7266,-1.87907,0.687775
0.839955,6.49,1.8716,7.7266,-1.89176,0.687775
0.841249,6.5,1.86915,7.7266,-1.90446,0.687775
0.842544,6.51,1.86667,7.7266,-1.91716,0.687775
0.843838,6.52,1.86418,7.7266,-1.92985,0.687775
0.845132,6.53,1.86168,7.7266,-1.94255,0.687775
0.846426,6.54,1.85916,7.7266,-1.95524,0.687775
0.847721,6.55,1.85662,7.7266,-1.96794,0.687775
0.849015,6.56,1.85406,7.7266,-1.98064,0.687775
0.850309,6.57,1.85149,7.7266,-1.99333,0.687775
0.851603,6.58,1.8489,7.7266,-2.00603,0.687775
0.852898,6.59,1.8463,7.7266,-2.01873,0.687775
0.854192,6.6,1.84368,7.7266,-2.03142,0.687775
0.855486,6.61,1.84104,7.7266,-2.04412,0.687775
0.85678,6.62,1.83839,7.7266,-2.05682,0.687775
0.858074,6.63,1.83572,7.7266,-2.06951,0.687775
0.859369,6.64,1.83303,7.7266,-2.08221,0.687775
0.860663,6.65,1.83033,7.7266,-2.09491,0.687775
0.861957,6.66,1.82761,7.7266,-2.1076,0.687775
0.863251,6.67,1.82487,7.7266,-2.1203,0.687775
0.864546,6.68,1.82212,7.7266,-2.13299,0.687775
0.86584,6.69,1.81935,7.7266,-2.14569,0.687775
0.867134,6.7,1.81656,7.7266,-2.15839,0.687775
0.868428,6.71,1.81376,7.7266,-2.17108,0.687775
0.869722,6.72,1.81094,7.7266,-2.18378,0.687775
0.871017,6.73,1.80811,7.7266,-2.19648,0.687775
0.872311,6.74,1.80526,7.7266,-2.20917,0.687775
0.873605,6.75,1.80239,7.7266,-2.22187,0.687775
0.874899,6.76,1.79951,7.7266,-2.23457,0.687775
0.876194,6.77,1.79661,7.7266,-2.24726,0.687775
0.877488,6.78,1.79369,7.7266,-2.25996,0.687775
0.878782,6.79,1.79076,7.7266,-2.27265,0.687775
0.880076,6.8,1.78781,7.7266,-2.28535,0.687775
0.881371,6.81,1.78484,7.7266,-2.29805,0.687775
0.882665,6.82,1.78186,7.7266,-2.31074,0.687775
0.883959,6.83,1.77886,7.7266,-2.32344,0.687775
0.885253,6.84,1.77584,7.7266,-2.33614,0.687775
0.886547,6.85,1.77281,7.7266,-2.34883,0.687775
0.887842,6.86,1.76977,7.7266,-2.36153,0.687775
0.889136,6.87,1.7667,7.7266,-2.37423,0.687775
0.89043,6.88,1.76362,7.7266,-2.38692,0.687775
0.891724,6.89,1.76052,7.7266,-2.39962,0.687775
0.893019,6.9,1.75741,7.7266,-2.41232,0.687775
0.894313,6.91,1.75428,7.7266,-2.42501,0.687775
0.895607,6.92,1.75113,7.7266,-2.43771,0.687775
0.896901,6.93,1.74797,7.7266,-2.4504,0.687775
0.898196,6.94,1.74479,7.7266,-2.4631,0.687775
0.89949,6.95,1.74159,7.7266,-2.4758,0.687775
0.900784,6.96,1.73838,7.7266,-2.48849,0.687775
0.902078,6.97,1.73515,7.7266,-2.50119,0.687775
0.903372,6.98,1.73191,7.7266,-2.51389,0.687775
0.904667,6.99,1.72864,7.7266,-2.52658,0.687775
0.905961,7,1.72537,7.7266,-2.53928,0.687775
0.907255,7.01,1.72207,7.7266,-2.55198,0.687775
0.908549,7.02,1.71876,7.7266,-2.56467,0.687775
0.909844,7.03,1.71543,7.7266,-2.57737,0.687775
0.911138,7.04,1.71209,7.7266,-2.59006,0.687775
0.912432,7.05,1.70873,7.7266,-2.60276,0.687775
0.913726,7.06,1.70535,7.7266,-2.61546,0.687775
0.915021,7.07,1.70196,7.7266,-2.62815,0.687775
0.916315,7.08,1.69855,7.7266,-2.64085,0.687775
0.917609,7.09,1.69512,7.7266,-2.65355,0.687775
0.918903,7.1,1.69168,7.7266,-2.66624,0.687775
0.920197,7.11,1.68822,7.7266,-2.67894,0.687775
0.921492,7.12,1.68475,7.7266,-2.69164,0.687775
0.922786,7.13,1.68125,7.7266,-2.70433,0.687775
0.92408,7.14,1.67775,7.7266,-2.71703,0.687775
0.925374,7.15,1.67422,7.7266,-2.72972,0.687775
0.926669,7.16,1.67068,7.7266,-2.74242,0.687775
0.927963,7.17,1.66712,7.7266,-2.75512,0.687775
0.929257,7.18,1.66355,7.7266,-2.76781,0.687775
0.930551,7.19,1.65996,7.7266,-2.78051,0.687775
0.931846,7.2,1.65635,7.7266,-2.79321,0.687775
0.93314,7.21,1.65273,7.7266,-2.8059,0.687775
0.934434,7.22,1.64909,7.7266,-2.8186,0.687775
0.935728,7.23,1.64543,7.7266,-2.8313,0.687775
0.937022,7.24,1.64176,7.7266,-2.84399,0.687775
0.938317,7.25,1.63807,7.7266,-2.85669,0.687775
0.939611,7.26,1.63436,7.7266,-2.86939,0.687775
0.940905,7.27,1.63064,7.7266,-2.88208,0.687775
0.942199,7.28,1.6269,7.7266,-2.89478,0.687775
0.943494,7.29,1.62315,7.7266,-2.90747,0.687775
0.944788,7.3,1.61938,7.7266,-2.92017,0.687775
0.946082,7.31,1.61559,7.7266,-2.93287,0.687775
0.947376,7.32,1.61179,7.7266,-2.94556,0.687775
0.948671,7.33,1.60797,7.7266,-2.95826,0.687775
0.949965,7.34,1.60413,7.7266,-2.97096,0.687775
0.951259,7.35,1.60028,7.7266,-2.98365,0.687775
0.952553,7.36,1.59641,7.7266,-2.99635,0.687775
0.953847,7.37,1.59252,7.7266,-3.00905,0.687775
0.955142,7.38,1.58862,7.7266,-3.02174,0.687775
0.956436,7.39,1.5847,7.7266,-3.03444,0.687775
0.95773,7.4,1.58076,7.7266,-3.04713,0.687775
0.959024,7.41,1.57681,7.7266,-3.05983,0.687775
0.960319,7.42,1.57284,7.7266,-3.07253,0.687775
0.961613,7.43,1.56886,7.7266,-3.08522,0.687775
0.962907,7.44,1.56486,7.7266,-3.09792,0.687775
0.964201,7.45,1.56084,7.7266,-3.11062,0.687775
0.965496,7.46,1.55681,7.7266,-3.12331,0.687775
0.96679,7.47,1.55276,7.7266,-3.13601,0.687775
0.968084,7.48,1.54869,7.7266,-3.14871,0.687775
0.969378,7.49,1.5446,7.7266,-3.1614,0.687775
0.970672,7.5,1.54051,7.7266,-3.1741,0.687775
0.971967,7.51,1.53639,7.7266,-3.1868,0.687775
0.973261,7.52,1.53226,7.7266,-3.19949,0.687775
0.974555,7.53,1.52811,7.7266,-3.21219,0.687775
0.975849,7.54,1.52394,7.7266,-3.22488,0.687775
0.977144,7.55,1.51976,7.7266,-3.23758,0.687775
0.978438,7.56,1.51556,7.7266,-3.25028,0.687775
0.979732,7.57,1.51135,7.7266,-3.26297,0.687775
0.981026,7.58,1.50712,7.7266,-3.27567,0.687775
0.98232,7.59,1.50287,7.7266,-3.28837,0.687775
0.983615,7.6,1.4986,7.7266,-3.30106,0.687775
0.984909,7.61,1.49432,7.7266,-3.31376,0.687775
0.986203,7.62,1.49003,7.7266,-3.32646,0.687775
0.987497,7.63,1.48571,7.7266,-3.33915,0.687775
0.988792,7.64,1.48138,7.7266,-3.35185,0.687775
0.990086,7.65,1.47704,7.7266,-3.36454,0.687775
0.99138,7.66,1.47267,7.7266,-3.37724,0.687775
0.992674,7.67,1.46829,7.7266,-3.38994,0.687775
0.993969,7.68,1.4639,7.7266,-3.40263,0.687775
0.995263,7.69,1.45949,7.7266,-3.41533,0.687775
0.996557,7.7,1.45506,7.7266,-3.42803,0.687775
0.997851,7.71,1.45061,7.7266,-3.44072,0.687775
0.999145,7.72,1.44615,7.7266,-3.45342,0.687775
1.00044,7.73,1.44167,7.7266,-3.46612,0.687775
1.00173,7.74,1.43718,7.7266,-3.47881,0.687775
1.00303,7.75,1.43267,7.7266,-3.49151,0.687775
1.00432,7.76,1.42814,7.7266,-3.50421,0.687775
1.00562,7.77,1.4236,7.7266,-3.5169,0.687775
1.00691,7.78,1.41904,7.7266,-3.5296,0.687775
1.00821,7.79,1.41446,7.7266,-3.54229,0.687775
1.0095,7.8,1.40987,7.7266,-3.55499,0.687775
1.01079,7.81,1.40526,7.7266,-3.56769,0.687775
1.01209,7.82,1.40064,7.7266,-3.58038,0.687775
1.01338,7.83,1.39599,7.7266,-3.59308,0.687775
1.01468,7.84,1.39133,7.7266,-3.60578,0.687775
1.01597,7.85,1.38666,7.7266,-3.61847,0.687775
1.01726,7.86,1.38197,7.7266,-3.63117,0.687775
1.01856,7.87,1.37726,7.7266,-3.64387,0.687775
1.01985,7.88,1.37254,7.7266,-3.65656,0.687775
1.02115,7.89,1.3678,7.7266,-3.66926,0.687775
1.02244,7.9,1.36304,7.7266,-3.68195,0.687775
1.02374,7.91,1.35827,7.7266,-3.69465,0.687775
1.02503,7.92,1.35348,7.7266,-3.70735,0.687775
1.02632,7.93,1.34867,7.7266,-3.72004,0.687775
1.02762,7.94,1.34385,7.7266,-3.73274,0.687775
1.02891,7.95,1.33901,7.7266,-3.74544,0.687775
1.03021,7.96,1.33415,7.7266,-3.75813,0.687775
1.0315,7.97,1.32928,7.7266,-3.77083,0.687775
1.0328,7.98,1.32439,7.7266,-3.78353,0.687775
1.03409,7.99,1.31949,7.7266,-3.79622,0.687775
1.03538,8,1.31456,7.7266,-3.80892,0.687775
1.03668,8.01,1.30963,7.7266,-3.82161,0.687775
1.03797,8.02,1.30467,7.7266,-3.83431,0.687775
1.03927,8.03,1.2997,7.7266,-3.84701,0.687775
1.04056,8.04,1.29471,7.7266,-3.8597,0.687775
1.04186,8.05,1.28971,7.7266,-3.8724,0.687775
1.04315,8.06,1.28469,7.7266,-3.8851,0.687775
1.04444,8.07,1.27965,7.7266,-3.89779,0.687775
1.04574,8.08,1.2746,7.7266,-3.91049,0.687775
1.04703,8.09,1.26953,7.7266,-3.92319,0.687775
1.04833,8.1,1.26445,7.7266,-3.93588,0.687775
1.04962,8.11,1.25934,7.7266,-3.94858,0.687775
1.05091,8.12,1.25423,7.7266,-3.96128,0.687775
1.05221,8.13,1.24909,7.7266,-3.97397,0.687775
1.0535,8.14,1.24394,7.7266,-3.98667,0.687775
1.0548,8.15,1.23877,7.7266,-3.99936,0.687775
1.05609,8.16,1.23359,7.7266,-4.01206,0.687775
1.05739,8.17,1.22839,7.7266,-4.02476,0.687775
1.05868,8.18,1.22317,7.7266,-4.03745,0.687775
1.05997,8.19,1.21794,7.7266,-4.05015,0.687775
1.06127,8.2,1.21269,7.7266,-4.06285,0.687775
1.06256,8.21,1.20742,7.7266,-4.07554,0.687775
1.06386,8.22,1.20214,7.7266,-4.08824,0.687775
1.06515,8.23,1.19684,7.7266,-4.10094,0.687775
1.06645,8.24,1.19152,7.7266,-4.11363,0.687775
1.06774,8.25,1.18619,7.7266,-4.12633,0.687775
1.06903,8.26,1.18084,7.7266,-4.13902,0.687775
1.07033,8.27,1.17548,7.7266,-4.15172,0.687775
1.07162,8.28,1.17009,7.7266,-4.16442,0.687775
1.07292,8.29,1.1647,7.7266,-4.17711,0.687775
1.07421,8.3,1.15928,7.7266,-4.18981,0.687775
1.07551,8.31,1.15385,7.7266,-4.20251,0.687775
1.0768,8.32,1.1484,7.7266,-4.2152,0.687775
1.07809,8.33,1.14294,7.7266,-4.2279,0.687775
1.07939,8.34,1.13746,7.7266,-4.2406,0.687775
1.08068,8.35,1.13196,7.7266,-4.25329,0.687775
1.08198,8.36,1.12645,7.7266,-4.26599,0.687775
1.08327,8.37,1.12092,7.7266,-4.27869,0.687775
1.08456,8.38,1.11537,7.7266,-4.29138,0.687775
1.08586,8.39,1.10981,7.7266,-4.30408,0.687775
1.08715,8.4,1.10423,7.7266,-4.31677,0.687775
1.08845,8.41,1.09864,7.7266,-4.32947,0.687775
1.08974,8.42,1.09303,7.7266,-4.34217,0.687775
1.09104,8.43,1.0874,7.7266,-4.35486,0.687775
1.09233,8.44,1.08176,7.7266,-4.36756,0.687775
1.09362,8.45,1.07609,7.7266,-4.38026,0.687775
1.09492,8.46,1.07042,7.7266,-4.39295,0.687775
1.09621,8.47,1.06472,7.7266,-4.40565,0.687775
1.09751,8.48,1.05901,7.7266,-4.41835,0.687775
1.0988,8.49,1.05329,7.7266,-4.43104,0.687775
1.1001,8.5,1.04754,7.7266,-4.44374,0.687775
1.10139,8.51,1.04178,7.7266,-4.45643,0.687775
1.10268,8.52,1.03601,7.7266,-4.46913,0.687775
1.10398,8.53,1.03022,7.7266,-4.48183,0.687775
1.10527,8.54,1.02441,7.7266,-4.49452,0.687775
1.10657,8.55,1.01858,7.7266,-4.50722,0.687775
1.10786,8.56,1.01274,7.7266,-4.51992,0.687775
1.10916,8.57,1.00688,7.7266,-4.53261,0.687775
1.11045,8.58,1.00101,7.7266,-4.54531,0.687775
1.11174,8.59,0.995117,7.7266,-4.55801,0.687775
1.11304,8.6,0.98921,7.7266,-4.5707,0.687775
1.11433,8.61,0.983286,7.7266,-4.5834,0.687775
1.11563,8.62,0.977346,7.7266,-4.5961,0.687775
1.11692,8.63,0.971389,7.7266,-4.60879,0.687775
1.11821,8.64,0.965416,7.7266,-4.62149,0.687775
1.11951,8.65,0.959427,7.7266,-4.63418,0.687775
1.1208,8.66,0.953421,7.7266,-4.64688,0.687775
1.1221,8.67,0.947398,7.7266,-4.65958,0.687775
1.12339,8.68,0.94136,7.7266,-4.67227,0.687775
1.12469,8.69,0.935304,7.7266,-4.68497,0.687775
1.12598,8.7,0.929233,7.7266,-4.69767,0.687775
1.12727,8.71,0.923145,7.7266,-4.71036,0.687775
1.12857,8.72,0.91704,7.7266,-4.72306,0.687775
1.12986,8.73,0.910919,7.7266,-4.73576,0.687775
1.13116,8.74,0.904782,7.7266,-4.74845,0.687775
1.13245,8.75,0.898628,7.7266,-4.76115,0.687775
1.13375,8.76,0.892458,7.7266,-4.77384,0.687775
1.13504,8.77,0.886271,7.7266,-4.78654,0.687775
1.13633,8.78,0.880068,7.7266,-4.79924,0.687775
1.13763,8.79,0.873848,7.7266,-4.81193,0.687775
1.13892,8.8,0.867612,7.7266,-4.82463,0.687775
1.14022,8.81,0.86136,7.7266,-4.83733,0.687775
1.14151,8.82,0.855091,7.7266,-4.85002,0.687775
1.14281,8.83,0.848806,7.7266,-4.86272,0.687775
1.1441,8.84,0.842504,7.7266,-4.87542,0.687775
1.14539,8.85,0.836186,7.7266,-4.88811,0.687775
1.14669,8.86,0.829852,7.7266,-4.90081,0.687775
1.14798,8.87,0.823501,7.7266,-4.9135,0.687775
1.14928,8.88,0.817133,7.7266,-4.9262,0.687775
1.15057,8.89,0.810749,7.7266,-4.9389,0.687775
1.15186,8.9,0.804349,7.7266,-4.95159,0.687775
1.15316,8.91,0.797932,7.7266,-4.96429,0.687775
1.15445,8.92,0.791499,7.7266,-4.97699,0.687775
1.15575,8.93,0.78505,7.7266,-4.98968,0.687775
1.15704,8.94,0.778584,7.7266,-5.00238,0.687775
1.15834,8.95,0.772101,7.7266,-5.01508,0.687775
1.15963,8.96,0.765602,7.7266,-5.02777,0.687775
1.16092,8.97,0.759087,7.7266,-5.04047,0.687775
1.16222,8.98,0.752555,7.7266,-5.05317,0.687775
1.16351,8.99,0.746007,7.7266,-5.06586,0.687775
1.16481,9,0.739442,7.7266,-5.07856,0.687775
1.1661,9.01,0.732861,7.7266,-5.09125,0.687775
1.1674,9.02,0.726264,7.7266,-5.10395,0.687775
1.16869,9.03,0.71965,7.7266,-5.11665,0.687775
1.16998,9.04,0.71302,7.7266,-5.12934,0.687775
1.17128,9.05,0.706373,7.7266,-5.14204,0.687775
1.17257,9.06,0.69971,7.7266,-5.15474,0.687775
1.17387,9.07,0.69303,7.7266,-5.16743,0.687775
1.17516,9.08,0.686334,7.7266,-5.18013,0.687775
1.17645,9.09,0.679622,7.7266,-5.19283,0.687775
1.17775,9.1,0.672893,7.7266,-5.20552,0.687775
1.17904,9.11,0.666147,7.7266,-5.21822,0.687775
1.18034,9.12,0.659385,7.7266,-5.23091,0.687775
1.18163,9.13,0.652607,7.7266,-5.24361,0.687775
1.18293,9.14,0.645813,7.7266,-5.25631,0.687775
1.18422,9.15,0.639002,7.7266,-5.269,0.687775
1.18551,9.16,0.632174,7.7266,-5.2817,0.687775
1.18681,9.17,0.62533,7.7266,-5.2944,0.687775
1.1881,9.18,0.61847,7.7266,-5.30709,0.687775
1.1894,9.19,0.611593,7.7266,-5.31979,0.687775
1.19069,9.2,0.6047,7.7266,-5.33249,0.687775
1.19199,9.21,0.59779,7.7266,-5.34518,0.687775
1.19328,9.22,0.590864,7.7266,-5.35788,0.687775
1.19457,9.23,0.583921,7.7266,-5.37058,0.687775
1.19587,9.24,0.576962,7.7266,-5.38327,0.687775
1.19716,9.25,0.569987,7.7266,-5.39597,0.687775
1.19846,9.26,0.562995,7.7266,-5.40866,0.687775
1.19975,9.27,0.555987,7.7266,-5.42136,0.687775
1.20105,9.28,0.548962,7.7266,-5.43406,0.687775
1.20234,9.29,0.541921,7.7266,-5.44675,0.687775
1.20363,9.3,0.534863,7.7266,-5.45945,0.687775
1.20493,9.31,0.527789,7.7266,-5.47215,0.687775
1.20622,9.32,0.520699,7.7266,-5.48484,0.687775
1.20752,9.33,0.513592,7.7266,-5.49754,0.687775
1.20881,9.34,0.506469,7.7266,-5.51024,0.687775
1.2101,9.35,0.499329,7.7266,-5.52293,0.687775
1.2114,9.36,0.492173,7.7266,-5.53563,0.687775
1.21269,9.37,0.485,7.7266,-5.54832,0.687775
1.21399,9.38,0.477811,7.7266,-5.56102,0.687775
1.21528,9.39,0.470606,7.7266,-5.57372,0.687775
1.21658,9.4,0.463384,7.7266,-5.58641,0.687775
1.21787,9.41,0.456146,7.7266,-5.59911,0.687775
1.21916,9.42,0.448891,7.7266,-5.61181,0.687775
1.22046,9.43,0.44162,7.7266,-5.6245,0.687775
